x y time dx dy dt dr^2 TotalDisplacementSquared
154.552655818238 89.8440282468529 30.137 -0.00148430915089648 0.0053870578932731 0.162999999999997 3.1223566400911E-05 30.4245883010794
154.548387096774 89.8737593052109 30.301 -0.00426872146343271 0.0297310583579957 0.164000000000001 0.000902157814018918 30.4794121190052
154.545820433437 89.8653250773994 30.465 -0.0025666633376602 -0.00843422781154857 0.164000000000001 7.77239594659883E-05 30.5053781474384
154.534555288462 89.8353365384615 30.629 -0.011265144974999 -0.0299885389378431 0.163999999999998 0.00102621595893428 30.6226277844766
154.532582216809 89.8404384896468 30.793 -0.00197307165277039 0.00510195118523882 0.164000000000001 2.99229176435258E-05 30.6455759210196
154.548586572438 90.547703180212 30.956 0.0160043556293772 0.707264690565239 0.163 0.500479481919455 31.1265489703487
154.550641309155 90.5457762052189 31.12 0.0020547367170991 -0.00192697499308281 0.163999999999998 7.93517560056169E-06 31.1007225842179
154.560395150427 90.5298607992816 31.284 0.00975384127133339 -0.0159154059373776 0.164000000000001 0.000348437565697881 30.9674546041479
154.542380522994 90.5338142470694 31.448 -0.0180146274329047 0.00395344778787887 0.163999999999998 0.000340156550957848 31.1725370464395
154.547521600728 90.525238744884 31.612 0.00514107773392425 -0.00857550218539416 0.164000000000001 9.99699179979517E-05 31.1020252720293
154.552607502287 90.5192131747484 31.775 0.00508590155968136 -0.00602557013563398 0.163 6.21738901342135E-05 31.036345543558
154.528610354223 90.5367847411444 31.939 -0.0239971480638417 0.0175715663960148 0.164000000000001 0.000884623060807496 31.3296752431688
154.526621923937 90.4102908277405 32.103 -0.00198843028607598 -0.12649391340392 0.164000000000001 0.0160046639832409 31.1633432597742
154.31306880233 89.9668729523116 32.267 -0.213553121607561 -0.443417875428878 0.163999999999994 0.242224347998194 33.1678223316639
154.571294997662 90.4469378214119 32.43 0.258226195332639 0.480064869100261 0.163000000000004 0.297143046500221 30.7215788265457
154.545664206642 90.4229704797048 32.594 -0.0256307910203759 -0.0239673417070776 0.164000000000001 0.001231370916834 30.9701295595586
154.558250118878 90.4098906324299 32.758 0.0125859122357213 -0.0130798472749376 0.163999999999994 0.000329487591540971 30.8133148553753
154.514018691589 90.5379023883697 32.922 -0.0442314272890201 0.128011755939809 0.164000000000001 0.0183434288188172 31.4933325991447
154.515041493776 90.5160788381743 33.086 0.00102280218715123 -0.0218235501953927 0.164000000000001 0.000477313467444867 31.4471432288282
154.808648111332 90.5079522862823 33.249 0.293606617556094 -0.00812655189197642 0.162999999999997 0.0862708867183833 28.2602589053399
154.844013909588 90.5270740188773 33.413 0.0353657982556683 0.0191217325949964 0.164000000000001 0.00161638034369518 27.9197124737737
154.876140182429 90.4637542006721 33.577 0.0321262728415093 -0.0633198182051871 0.164000000000001 0.00504149678422503 27.4880746489411
155.451743304699 90.5543203638201 33.741 0.575603122270138 0.0905661631479973 0.164000000000001 0.339521184274481 21.9845849747779
155.453781512605 90.5625308947108 33.905 0.00203820790571285 0.00821053089072166 0.164000000000001 7.15671089744049E-05 21.9793944615146
156.092130518234 90.3582853486884 34.068 0.638349005629124 -0.204245546022406 0.162999999999997 0.449205696057682 16.1980284426886
156.563939634631 90.3240667196187 34.232 0.471809116396486 -0.0342186290696844 0.164000000000001 0.223774756890241 12.6276887276189
156.096179183136 90.3577075098814 34.396 -0.467760451494939 0.0336407902626803 0.164000000000001 0.219931542752247 16.1651296037215
156.838088918381 90.2660915726609 34.56 0.741909735245173 -0.0916159372205101 0.163999999999994 0.558823535204355 10.7163177734594
156.544240400668 90.3230383973289 34.724 -0.293848517713116 0.0569468246679747 0.164000000000001 0.0895898922019603 12.7648811959578
156.551811288964 90.3226621735468 34.887 0.00757088829598729 -0.000376223782126317 0.163000000000004 5.74598939245547E-05 12.7111462082311
156.544604927783 90.3194562446899 35.051 -0.00720636118126095 -0.00320592885687176 0.164000000000001 6.22096213101077E-05 12.7580696824928
156.54974271012 90.3224699828473 35.215 0.00513778233755602 0.0030137381574491 0.163999999999994 3.54794250297673E-05 12.7254664771566
156.262143407864 90.2845026985351 35.379 -0.287599302255757 -0.0379672843122592 0.164000000000001 0.0841548733360459 14.7878522103761
156.825581395349 90.4007751937985 35.543 0.563437987484548 0.116272495263374 0.164000000000001 0.330981658895409 10.9600715366975
157.048660084626 90.3575458392102 35.706 0.223078689277372 -0.0432293545882914 0.162999999999997 0.0516328787078306 9.5073035603778
158.492017416546 90.4586357039187 35.87 1.44335733191949 0.101089864708555 0.164000000000001 2.09349954835253 3.01391916784541
158.528511821975 90.4255910987483 36.362 0.0364944054292664 -0.0330446051704598 0.492000000000004 0.00242378755850725 2.85314262468305
60
118.585616438356 95.1892123287671 0 0 0 0 0 0
119.441798941799 95 0.492 0.856182503442767 -0.189212328767127 0.492 0.768849784559003 0.768849784559003
118.614583333333 95.1840277777778 0.656 -0.827215608465607 0.184027777777771 0.164 0.71815188588295 0.000865960573579016
118.694790902421 95.0469552457814 0.819 0.0802075690878041 -0.137072531996409 0.163 0.0252221331668816 0.0321561412634908
118.775471698113 94.8930817610063 0.983 0.080680795692075 -0.153873484775076 0.164 0.0301864401103319 0.123738332819771
118.296884933249 94.9027336300064 1.147 -0.478586764864644 0.00965186900006643 0.164 0.229138450078801 0.16543592688537
118.390832328106 94.8480096501809 1.31 0.0939473948575937 -0.0547239798254111 0.163 0.0118208269684606 0.154360117480277
118.261961722488 94.872009569378 1.474 -0.128870605618118 0.0239999191970526 0.164 0.0171836291138457 0.20536996566776
118.338175948345 95.0217917675545 1.638 0.0762142258573988 0.149782198176482 0.164 0.0282433151136214 0.0892564404135101
118.226794258373 95.2028708133971 1.802 -0.111381689972234 0.181079045842651 0.164 0.0451955017043557 0.128939911050116
117.156368221942 95.2711223203027 1.966 -1.07042603643121 0.0682515069055256 0.164 1.15047016766472 2.04945971083646
117.074074074074 95.2461170848268 2.13 -0.0822941478679127 -0.0250052354758878 0.164 0.00739758857451048 2.28799847028171
117.114465408805 95.2427672955975 2.294 0.0403913347309555 -0.00334978922927576 0.164 0.00164268100922866 2.16715348622157
117.150197628459 95.2411067193676 2.457 0.0357322196534682 -0.00166057622989513 0.163 0.00127954903477899 2.06312018758384
117.134443021767 95.2509603072983 2.621 -0.0157546066915302 0.00985358793074909 0.164 0.000345300827113811 2.10971709786786
119.885245901639 94.2786885245902 2.949 2.75080287987238 -0.972271782708177 0.328 8.51222890336472 2.51809033980662
119.997050147493 94.2507374631268 3.112 0.111804245853278 -0.0279510614633267 0.163 0.013281451227747 2.87288018872526
120 94.25 3.276 0.00294985250737057 -0.000737463126839089 0.164 9.2454816786877E-06 2.88260065795646
119.98406374502 94.253984063745 3.44 -0.0159362549800761 0.00398406374502258 0.164 0.000269836986714404 2.83030677721137
118.623348017621 94.6448237885463 3.604 -1.36071572739878 0.390839724801239 0.164 2.00430298127311 0.297782554797633
118.514238773275 94.6637458926616 3.768 -0.109109244346229 0.0189221041152905 0.164 0.0122628732259549 0.281209746545946
118.314782608696 94.6904347826087 3.931 -0.19945616457926 0.0266888899471383 0.163 0.0404950584352793 0.322130003840413
118.342203548086 94.562558356676 4.095 0.0274209393902538 -0.127876425932683 0.164 0.017104288226361 0.451945035887301
117.467938311688 94.8234577922078 4.259 -0.874265236397591 0.260899435531783 0.164 0.832408219034138 1.3829807758455
117.259195893926 94.8674080410607 4.423 -0.208742417761883 0.0439502488529513 0.164000000000001 0.0455050213473128 1.8629494602715
116.945333333333 94.9537777777778 4.587 -0.313862560593094 0.0863697367170317 0.164 0.105969438362623 2.7459580924229
116.8642895157 94.7668972857903 4.75 -0.0810438176334998 -0.186880491987466 0.163 0.0414924186620894 3.14131637018603
116.373337879304 94.0702352540061 4.914 -0.490951636395366 -0.696662031784172 0.164 0.726371495808937 6.14628611668052
116.366543251431 94.0824638168967 5.078 -0.00679462787397256 0.0122285628905274 0.164 0.000195704718313349 6.14917807745993
116.643564356436 94.6013775290573 5.242 0.277021105005147 0.518913712160597 0.164000000000001 0.346012133286563 4.11711604064177
116.607883817427 94.5655601659751 5.406 -0.0356805390082542 -0.0358173630821597 0.164 0.0025559843620788 4.30036834004098
116.384694932782 94.1096173733196 5.569 -0.223188884645594 -0.455942792655549 0.163 0.257697108403885 6.00958074152761
116.371554950663 94.087784960871 5.733 -0.0131399821183038 -0.0218324124485036 0.164 0.000649313363390921 6.11521051803438
116.382474226804 94.073883161512 5.897 0.0109192761406263 -0.0139017993590187 0.164 0.000312490616853663 6.0977947556524
116.370921985816 94.0468085106383 6.061 -0.0115522409885216 -0.027074650873729 0.164000000000001 0.00086649099179119 6.2099580017893
116.88761108207 94.7334030318871 6.224 0.516689096254453 0.686594521248793 0.162999999999999 0.738379658797102 3.09098430509861
117.321493624772 94.6898907103825 6.388 0.433882542702264 -0.0435123215045792 0.164000000000001 0.1901473829845 1.84732856640939
117.552752293578 94.6894495412844 6.552 0.231258668805665 -0.000441169098110095 0.164 0.0534807665279416 1.31657118532088
117.650793650794 94.6820861678004 6.716 0.0980413572156635 -0.00736337348395466 0.164 0.00966632699375355 1.13107058728297
118.287047200878 94.4610318331504 6.88 0.636253550084504 -0.221054334650063 0.164000000000001 0.453683598862717 0.619390423764848
118.254418853776 94.4552758435994 7.043 -0.0326283471020332 -0.00575598955103374 0.162999999999999 0.00109774045032237 0.648354604292088
118.230972515856 94.46088794926 7.207 -0.0234463379198786 0.00561210566068837 0.164000000000001 0.000581226491799868 0.656228713550519
118.477707006369 94.4189122978932 7.371 0.246734490513191 -0.0419756513668545 0.164 0.0626398641164756 0.605006583076095
118.236228813559 94.4597457627119 7.535 -0.241478192810106 0.0408334648186752 0.164 0.0599790894519329 0.654193183353643
118.33483907397 94.4754376058724 7.699 0.0986102604101831 0.0156918431605249 0.164000000000001 0.00997021739993863 0.572363641532185
118.723315444246 94.5641025641026 7.862 0.388476370276166 0.0886649582301828 0.162999999999999 0.158775365080905 0.409723234101936
118.3471026965 94.4796328169822 8.026 -0.376212747745384 -0.0844697471203517 0.164000000000001 0.148671169744708 0.560391888599005
118.271828665568 94.4766611751785 8.19 -0.0752740309319222 -0.00297164180373954 0.164 0.00567501038774971 0.606191912831645
118.345127610209 94.4721577726218 8.354 0.0732989446404559 -0.00450340255666504 0.164 0.005393015919992 0.572002112952438
118.271515824542 94.4558578567462 8.518 -0.0736117856668983 -0.0162999158755639 0.164 0.00568438224661983 0.636467977231507
118.688995215311 94.3397129186603 8.681 0.417479390769088 -0.116144938085966 0.163 0.187778688359922 0.732336419296555
118.926404131698 94.4054228534538 8.845 0.237408916386855 0.0657099347935599 0.164 0.0606807891105545 0.730462193545027
118.729137199434 94.3486562942009 9.009 -0.197266932263631 -0.056766559252992 0.164000000000001 0.0421366848141273 0.72713265610621
118.422651933702 94.2348066298343 9.173 -0.306485265732576 -0.113849664366597 0.164 0.106894964187555 0.937447667932837
118.049288061336 94.2792990142388 9.337 -0.373363872365402 0.0444923844045206 0.164 0.141380153457688 1.11559036795279
116.700357325166 94.5793772332823 9.5 -1.34893073617036 0.300078219043513 0.163 1.90966106852943 3.92610076755198
116.713686418458 94.5841636077609 9.664 0.0133290932924126 0.00478637447859853 0.164 0.000200574108647218 3.87020595418609
116.702217529039 94.6029567053854 9.828 -0.0114688894192341 0.0187930976245383 0.164 0.000484715942836046 3.89088710756349
116.697527617044 94.5739084692267 9.992 -0.00468991199541335 -0.029048236158701 0.164 0.000865795298456386 3.94347823673057
117.967056323061 94.2709883103082 10.156 1.26952870601691 -0.302920158918539 0.164 1.70346375808021 1.22575196430939
11
23.5904017857143 125.165178571429 0 0 0 0 0 0
23.8863636363636 125.197860962567 0.164 0.295961850649352 0.0326823911382803 0.164 0.0886615557303049 0.0886615557303049
23.9324577861163 125.151969981238 0.328 0.0460941497526868 -0.0458909813285828 0.164 0.00423065280872345 0.117176774265855
23.5353319057816 125.162740899358 0.492 -0.397125880334738 0.0107709181193343 0.164 0.157824977508774 0.00303863392092743
23.4591133004926 125.135960591133 0.656 -0.0762186052889753 -0.0267803082246019 0.164 0.00652646070080129 0.018090356724354
23.4885654885655 125.136174636175 0.819 0.0294521880728773 0.000214045041630584 0.163 0.000867477197559983 0.0112118596771927
23.8344125809436 125.13691026827 0.983 0.345847092378083 0.000735632095484107 0.164 0.119610752460954 0.060340365151887
23.5058823529412 125 1.147 -0.328530228002393 -0.136910268270114 0.164 0.126676532269099 0.0344274949754707
23.3538175046555 125.124767225326 1.311 -0.152064848285686 0.124767225325883 0.164 0.0386905785996684 0.057605198937937
23.266124936516 125.348400203149 1.475 -0.0876925681394951 0.22363297782293 0.164 0.0577016952768513 0.138725641256198
23.8711484593838 125.138188608777 1.638 0.605023522867757 -0.21021159437197 0.163 0.410242377631717 0.079547152860413
11
38.6352941176471 196.807352941176 0 0 0 0 0 0
35.5599369085174 196.53785488959 0.328 -3.07535720912971 -0.269498051586567 0.328 9.53045116355501 9.53045116355501
35.5425 196.6125 0.491 -0.0174369085173538 0.0746451104101027 0.163 0.00587593828677899 9.60334312283737
35.5786736020806 196.582574772432 0.655 0.0361736020806305 -0.0299252275682704 0.164 0.00220404873250057 9.39345420132582
37.4746423927178 194 0.983 1.89596879063719 -2.58257477243174 0.328 10.2643901102711 9.22834296291342
39.1197080291971 196.794160583942 1.147 1.64506563647926 2.79416058394162 0.164 10.5135743171779 0.234830875992604
39.1666666666667 196.739766081871 1.474 0.0469586374695865 -0.0543945020702665 0.327 0.00516387548847228 0.286924769402326
39.5489773950484 196.562970936491 1.638 0.382310728381775 -0.17679514538051 0.164 0.177418016465919 0.894539695617101
39.2355371900826 196.670798898072 1.966 -0.313440204965794 0.107827961580796 0.328 0.109871631387668 0.378938752695193
39.5522703273495 196.592397043295 2.129 0.31673313726688 -0.0784018547770131 0.163 0.106466731075396 0.887051407194498
40.4282407407407 196.428240740741 2.293 0.875970413391215 -0.164156302553891 0.164 0.794271456804941 3.35838365378227
38
153.806629834254 47.357044198895 0 0 0 0 0 0
153.168570123344 47.4280493375971 0.164 -0.63805971091017 0.0710051387020485 0.164 0.412161924408867 0.412161924408867
153.231286418646 47.3881667413716 0.327 0.0627162953023515 -0.039882596225489 0.163 0.00552395517813714 0.331988658533476
153.205186533212 47.401728844404 0.491 -0.02609988543432 0.0135621030324202 0.164 0.000865134658346609 0.363730761912728
153.414821124361 47.293867120954 0.655 0.209634591149154 -0.10786172345 0.164 0.0555808131918772 0.157505408325171
154.287671232877 46.884703196347 0.819 0.872850108515536 -0.409163924606972 0.164 0.929282429135362 0.454506849876783
154.244085401039 46.9007501442585 0.983 -0.043585831838044 0.0160469479114767 0.164 0.00215722927428789 0.399571637207386
154.267857142857 46.8917050691244 1.146 0.0237717418184786 -0.00904507513408248 0.163 0.000646909093265603 0.429271135896811
154.217957059206 46.978529603123 1.31 -0.0499000836508969 0.0868245339985378 0.164 0.0100285180524298 0.312463385199273
154.049392712551 47.4153846153846 1.474 -0.168564346655643 0.436855012261653 0.164 0.219256240701572 0.0623374192749542
153.84693877551 47.1998299319728 1.638 -0.202453937040389 -0.215554683411831 0.164 0.0874514181639284 0.0263411364690812
154.115107913669 47.4352517985612 1.801 0.268169138158868 0.235421866588368 0.163 0.127338141928821 0.101275154125058
154.222011385199 47.1973434535104 1.965 0.10690347153016 -0.23790834505072 0.164 0.0680287328699719 0.198046160941938
153.097271648873 47.2597864768683 2.129 -1.12473973632618 0.0624430233578934 0.164 1.26893860563715 0.512648099660978
153.101070154578 47.2651605231867 2.293 0.00379850570482176 0.00537404631835159 0.164 4.33090194213517E-05 0.506257071446557
153.084705882353 47.2576470588235 2.457 -0.0163642722249335 -0.00751346436315004 0.164 0.000324241552188057 0.531053983783044
153.090588235294 47.2611764705882 2.62 0.00588235294117112 0.00352941176470267 0.163 4.70588235293262E-05 0.521906192771945
154.035260930889 47.0437235543018 2.784 0.944672695594448 -0.217452916286398 0.164 0.93969227260314 0.150442004676548
153.097877358491 47.2641509433962 2.948 -0.937383572398005 0.22042738909439 0.164 0.927276195664615 0.510959228818182
154.06618705036 47.0388489208633 3.112 0.968309691869138 -0.225302022532915 0.164 0.988384660725126 0.168618183394144
153.808658008658 47.195670995671 3.276 -0.257529041701702 0.156822074807685 0.164 0.090914370466784 0.0260454242101967
153.109916367981 47.2676224611708 3.439 -0.698741640677127 0.0719514654998505 0.163 0.49341689380374 0.493405901264141
151.983981693364 47.7608695652174 3.603 -1.12593467461704 0.493247104046546 0.164 1.51102159715529 3.48512117197634
153.142302716688 47.2341526520052 3.767 1.15832102332439 -0.526716913212219 0.164 1.61913829973907 0.456432851430441
153.160054719562 47.2120383036936 3.931 0.0177520028740332 -0.0221143483116037 0.164 0.000804178007286615 0.439086088582018
153.155585106383 47.2340425531915 4.095 -0.00446961317928185 0.0220042494979182 0.164 0.000504164437939045 0.438988642534639
152.221810089021 47.5994065281899 4.258 -0.933775017362194 0.365363974998424 0.163 1.00542661727641 2.57039312354282
152.212631578947 47.5915789473684 4.422 -0.00917851007341142 -0.00782758082149115 0.164 0.000145516068684691 2.59583698616256
152.179916317992 47.5774058577406 4.586 -0.0327152609557402 -0.0141730896278318 0.164 0.00127116476900073 2.69475612468036
152.174033149171 47.5593922651934 4.75 -0.00588316882036111 -0.01801359254722 0.164000000000001 0.00035910119182613 2.70631667607831
152.18290119131 47.5704274702172 4.914 0.00886804213917003 0.0110352050238731 0.164 0.00020041792130101 2.68202712639602
153.080545229244 47.2354399008674 5.077 0.897644037933674 -0.334987569349828 0.163 0.917981490456776 0.54198645893138
153.092964824121 47.2449748743719 5.241 0.0124195948764907 0.00953497350444366 0.164 0.000245162056626596 0.521877280188004
153.079445145019 47.2282471626734 5.405 -0.0135196791016767 -0.016727711698465 0.164 0.000462598061679277 0.545386248797615
153.151846785226 47.233926128591 5.569 0.072401640206806 0.00567896591758199 0.164000000000001 0.00527424815852884 0.443898900530353
153.146174863388 47.2295081967213 5.733 -0.00567192183774523 -0.00441793186966066 0.164 5.16888193384546E-05 0.452466200392286
153.106241699867 47.2191235059761 5.896 -0.0399331635207716 -0.0103846907452194 0.163 0.00170249935065053 0.509565656325258
153.157894736842 47.2326869806094 6.06 0.0516530369748978 0.0135634746333224 0.164 0.00285200407285894 0.436321944353948
26
49.5800248138958 95.4125310173697 0 0 0 0 0 0
49.3116438356164 95.2294520547945 0.164 -0.268380978279346 -0.183078962575209 0.164 0.105546256039794 0.105546256039794
49.3523083818915 95.2796952039444 0.328 0.0406645462750888 0.0502431491498925 0.164 0.00417797936025718 0.069500126733115
49.2913827655311 95.3374749498998 0.491 -0.0609256163604641 0.0577797459553864 0.163 0.00705042977157144 0.0889476453482329
48.8538826318909 95.7397747480735 0.655 -0.437500133640128 0.402299798173701 0.164 0.35325149454573 0.634370927771686
48.7506206896552 95.7401379310345 0.819 -0.103261942235761 0.00036318296098159 0.164 0.0106631606161648 0.795237491188279
48.7889619674006 95.6700028595939 0.983 0.0383412777454595 -0.0701350714405464 0.164 0.00638898182512502 0.692072176643338
48.7125603864734 95.6486849168009 1.147 -0.0764015809272038 -0.0213179427930754 0.164 0.00629165625310491 0.808263197059723
48.6830321014297 95.6547073104937 1.31 -0.0295282850437033 0.00602239369280255 0.163 0.0009081888434133 0.863245283168466
48.6507597973874 95.6227672620634 1.474 -0.0322723040423583 -0.031940048430215 0.164 0.0020616683019269 0.907732749489305
48.6818049490539 95.6730713245997 1.638 0.0310451516664898 0.0503040625362559 0.164 0.00349430014964689 0.874680177288139
48.6617562102831 95.6253610629694 1.802 -0.0200487387707824 -0.0477102616303284 0.164 0.00267822099113346 0.888513856690782
48.6489819328936 95.6145683969028 1.966 -0.0127742773894681 -0.0107926660665925 0.164 0.000279663803648053 0.907659948993418
48.6263827433628 95.6767146017699 2.129 -0.0225991895307729 0.0621462048671333 0.163 0.0043728741468355 0.979226164956903
48.6227146814404 95.6667590027701 2.293 -0.00366806192239011 -0.00995559899983789 0.164 0.000112568629712061 0.981074558262381
48.6330587901164 95.5989775631923 2.457 0.0103441086760014 -0.0677814395778 0.164 0.00470132413553988 0.931506964641611
48.9793242561775 94.4331820474029 2.621 0.346265466061062 -1.16579551578936 0.164 1.47897895762105 1.31996556501809
48.5903576982893 95.4861586314152 2.785 -0.388966557888239 1.05297658401231 0.164 1.26005466963366 0.984862025262954
48.2634615384615 96.524358974359 2.948 -0.326896159827726 1.03820034294374 0.163 1.18472105139861 2.96950026416502
47.800956937799 96.5913875598086 3.112 -0.462504600662498 0.0670285854496342 0.164 0.218403336901356 4.55478525541031
47.8005671077505 96.5841209829868 3.276 -0.00038983004856874 -0.0072665768218485 0.164 5.2955106174593E-05 4.53909277549444
47.778293135436 96.5788497217069 3.44 -0.0222739723144798 -0.0052712612799013 0.164 0.0005239160381472 4.60653636125217
47.8092835519677 96.6266397578204 3.604 0.030990416531715 0.0477900361135255 0.164 0.00324429346854126 4.6095846503333
47.8001921229587 96.5773294908742 3.767 -0.00909142900901827 -0.0493102669462218 0.163 0.00251415650773367 4.52455989160663
47.7684310018904 96.6058601134216 3.931 -0.0317611210683353 0.0285306225473931 0.164 0.00182276523445927 4.70590647118022
47.8555555555556 96.6233333333333 4.095 0.0871245536651983 0.0174732199117784 0.164 0.00789600126544539 4.43983647130333
21
47.1154261057174 4.95145631067961 0 0 0 0 0 0
47.1351706036745 4.82808398950131 0.164 0.0197444979571699 -0.123372321178299 0.164 0.015610574832502 0.015610574832502
47.1333333333333 5.17124183006536 0.328 -0.00183727034120551 0.343157840564047 0.164 0.117760679102887 0.0486263433325532
47.522639068564 5 0.491 0.389305735230707 -0.17124183006536 0.163 0.180882719847655 0.168178886883199
48.2296157450797 2.42549203373946 0.819 0.706976676515623 -2.57450796626054 0.328 7.12790728947608 7.62191408084008
48.201588877855 2.42800397219464 0.983 -0.0280268672246464 0.00251193845518127 0.164 0.000791815121230578 7.54756127218302
48.2413793103448 2.44361602982293 1.147 0.0397904324898093 0.0156120576282888 0.164 0.00182701486111508 7.55703349329818
48.1907630522088 2.44277108433735 1.31 -0.0506162581359888 -0.000844945485576787 0.163 0.00256271952056265 7.44985111335752
48.2019801980198 2.43366336633663 1.474 0.0112171458109671 -0.00910771800071597 0.164 0.000208774887325063 7.51988110608245
48.2141453831041 2.45088408644401 1.638 0.0121651850843207 0.0172207201073742 0.164 0.000444544929152301 7.46004549911987
48.1471215351812 2.42643923240938 1.802 -0.06702384792289 -0.024444854034626 0.164 0.00508974707916485 7.44010670473296
48.0174346201743 2.50684931506849 1.966 -0.129686915006886 0.0804100826591112 0.164 0.0232844773172483 6.78972272314371
48.1857585139319 2.44169246646027 2.129 0.168323893757538 -0.0651568486082246 0.163 0.0325783481302541 7.44452601782494
48.0173564753004 2.47530040053405 2.293 -0.168402038631484 0.0336079340737769 0.164 0.0294887398479472 6.944826482925
48.2708528584817 2.47516401124649 2.457 0.253496383181322 -0.000136389287559879 0.164 0.0642604348880491 7.46703453323538
48.3258232235702 2.4419410745234 2.621 0.0549703650884652 -0.0332229367230887 0.164 0.00412550456246551 7.7627279034066
48.2949771689498 2.43835616438356 2.785 -0.0308460546204188 -0.00358491013983508 0.164 0.000964330666356551 7.70701305608592
48.2302968270215 2.42272262026612 2.948 -0.0646803419282733 -0.0156335441174407 0.163 0.00442795433363032 7.63743080225342
48.2285714285714 2.38791208791209 3.112 -0.0017253984500698 -0.0348105323540331 0.164 0.00121475016258269 7.81085149187661
48.4285714285714 2.49232585596222 3.276 0.200000000000003 0.104413768050132 0.164 0.0509022349584278 7.77167323225207
48.1142365097589 3.56257175660161 3.44 -0.314334918812534 1.07024590063939 0.164 1.2442327290203 2.92662252777806
102
79.7117318435754 197.824953445065 0 0 0 0 0 0
79.5246561556525 197.728614558873 0.164 -0.187075687922956 -0.0963388861923136 0.164 0.0442784940046228 0.0442784940046228
79.5665875974246 197.75635377838 0.328 0.0419314417721353 0.0277392195073389 0.164 0.0025277101079663 0.0257727664599797
79.4390691977955 197.69442743417 0.492 -0.127518399629139 -0.0619263442099509 0.164 0.0200958143511861 0.09138195792387
79.2249683143219 197.677756653992 0.656 -0.214100883473535 -0.0166707801778614 0.164 0.0461171032158866 0.258605628713443
79.123442808607 197.620611551529 0.819 -0.101525505714903 -0.0571451024635223 0.163 0.0135729910462333 0.387839598118053
78.6892824977484 197.592915040528 0.983 -0.434160310858601 -0.0276965110004994 0.164 0.189262272246438 1.09924448596205
78.7828834003446 197.520103388857 1.147 0.0936009025962079 -0.072811651671401 0.164 0.0140626655859422 0.955692987262413
78.8447368421053 197.600986842105 1.311 0.0618534417606327 0.0808834532483047 0.164 0.0103679812670067 0.80184137181564
78.9131531531531 197.55027027027 1.474 0.0684163110478835 -0.0507165718350109 0.163 0.00725296227609656 0.71317877131197
79.3140849373663 197.722884204094 1.638 0.400931784213185 0.17261393382384 0.164 0.190541865742509 0.168541191970072
79.4667499219482 197.665313768342 1.802 0.152664984581847 -0.0575704357519271 0.164 0.0266209525900423 0.0855009683084017
79.3535288430551 197.720270705769 1.966 -0.113221078893076 0.0549569374264252 0.164 0.0158392776770042 0.139267865488395
79.5130777499104 197.638122536725 2.129 0.159548906855321 -0.0821481690434211 0.163 0.0322041753559143 0.0743692372410113
78.9811394891945 197.481335952849 2.293 -0.531938260715918 -0.156786583876453 0.164 0.307540346097125 0.651838169236975
79.4298701298701 197.658766233766 2.457 0.44873064067562 0.17743028091752 0.164 0.232840692467623 0.107064214852203
78.9554437657204 197.449514911966 2.621 -0.474426364149679 -0.209251321800735 0.164 0.268866490675638 0.712925748841604
79.4390162844799 197.646726487205 2.784 0.483572518759445 0.19721157523955 0.163 0.272734786307818 0.10613862468086
78.7908113391984 197.360377973281 2.948 -0.648204945281449 -0.286348513923855 0.164 0.502165122513727 1.06392494436525
78.47879407256 196.52120592744 3.112 -0.312017266638406 -0.839172045841252 0.164 0.801564497201895 3.21989313691033
78.6978328173375 197.398761609907 3.276 0.219038744777421 0.877555682467175 0.164 0.818081947544098 1.20963071576168
78.707491451663 197.387317376438 3.44 0.00965863432558933 -0.0114442334694616 0.164 0.000224259696738996 1.20002409331207
78.4755784061697 196.521336760925 3.604 -0.231913045493386 -0.865980615512228 0.164 0.803706087112955 3.22749177997757
78.4715025906736 196.520207253886 3.767 -0.00407581549607983 -0.00112950703942261 0.163 1.78880581101897E-05 3.24053122314999
78.4725956566701 196.520682523268 3.931 0.00109306599652825 0.000475269381837506 0.164 1.42067425807851E-06 3.23658112714428
78.4695787831513 196.520020800832 4.095 -0.00301687351878854 -0.000661722435808088 0.164 9.53940241041935E-06 3.24579343150624
78.4676409185804 196.520354906054 4.259 -0.00193786457094802 0.000334105222236758 0.164 3.86694539486144E-06 3.2497395776444
78.4668060637742 196.519602718244 4.423 -0.000834854806200269 -0.000752187810689975 0.164000000000001 1.26276904998627E-06 3.25378071722739
78.5606315082298 195.670137722539 4.587 0.0938254444555895 -0.849464995704125 0.164 0.730393992953898 5.96826278007689
78.5579587698547 195.671510645488 4.75 -0.00267273837508242 0.0013729229488888 0.163 9.02844784522372E-06 5.96850819669227
78.3158696314347 195.833993298812 4.914 -0.242089138420013 0.162482653323707 0.164 0.0850077635720563 5.91235361925071
78.1408966148216 196.650045745654 5.078 -0.17497301661308 0.816052446842093 0.164 0.696557152539648 3.84793141802942
78.459587955626 196.519281563656 5.242 0.318691340804406 -0.130764181998586 0.164000000000001 0.11866344199747 3.27264337803282
78.4551248008497 196.520446096654 5.406 -0.004463154776289 0.00116453299870045 0.164 2.12758876621736E-05 3.28080068188594
78.4518360830229 196.521554018095 5.569 -0.00328871782681972 0.00110792144045035 0.163 1.20431548626514E-05 3.28618739368518
78.4584436209635 196.519851773425 5.733 0.00660753794059588 -0.00170224466961599 0.164 4.655719455165E-05 3.27402174225552
